Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
18,Yes,Travel_Frequently,1306,Sales,5,3,Marketing,1,614.0,2,Male,69.0,3,1,Sales Representative,2,Single,1878.0,8059.0,1,Y,Yes,14,3,4,80.0,0,0,3,3,0.0,0,0,0
40,No,Non-Travel,1094,Sales,28,3,Other,1,615.0,3,Male,58.0,1,3,Sales Executive,1,Divorced,10932.0,11373.0,3,Y,No,15,3,3,80.0,1,20,2,3,1.0,0,0,1
41,No,Non-Travel,509,Research & Development,2,4,Other,1,616.0,1,Female,62.0,2,2,Healthcare Representative,3,Single,6811.0,2112.0,2,Y,Yes,17,3,1,80.0,0,10,3,3,8.0,7,0,7
26,No,Travel_Rarely,775,Sales,29,2,Medical,1,618.0,1,Male,45.0,3,2,Sales Executive,3,Divorced,4306.0,4267.0,5,Y,No,12,3,1,80.0,2,8,5,3,0.0,0,0,0
35,No,Travel_Rarely,195,Sales,1,3,Medical,1,620.0,1,Female,80.0,3,2,Sales Executive,3,Single,4859.0,6698.0,1,Y,No,16,3,4,80.0,0,5,3,3,5.0,4,0,3
34,No,Travel_Rarely,258,Sales,21,4,Life Sciences,1,621.0,4,Male,74.0,4,2,Sales Executive,4,Single,5337.0,19921.0,1,Y,No,12,3,4,80.0,0,10,3,3,10.0,7,5,7
26,Yes,Travel_Rarely,471,Research & Development,24,3,Technical Degree,1,622.0,3,Male,66.0,1,1,Laboratory Technician,4,Single,2340.0,23213.0,1,Y,Yes,18,3,2,80.0,0,1,3,1,1.0,0,0,0
37,No,Travel_Rarely,799,Research & Development,1,3,Technical Degree,1,623.0,2,Female,59.0,3,3,Manufacturing Director,4,Single,7491.0,23848.0,4,Y,No,17,3,4,80.0,0,12,3,4,6.0,5,1,2
46,No,Travel_Frequently,1034,Research & Development,18,1,Medical,1,624.0,1,Female,86.0,3,3,Healthcare Representative,3,Married,10527.0,8984.0,5,Y,No,11,3,4,80.0,0,28,3,2,2.0,2,1,2
41,No,Travel_Rarely,1276,Sales,2,5,Life Sciences,1,625.0,2,Female,91.0,3,4,Manager,1,Married,16595.0,5626.0,7,Y,No,16,3,2,80.0,1,22,2,3,18.0,16,11,8
37,No,Non-Travel,142,Sales,9,4,Medical,1,626.0,1,Male,69.0,3,3,Sales Executive,2,Divorced,8834.0,24666.0,1,Y,No,13,3,4,80.0,1,9,6,3,9.0,5,7,7
52,No,Travel_Rarely,956,Research & Development,6,2,Technical Degree,1,630.0,4,Male,78.0,3,2,Research Scientist,1,Divorced,5577.0,22087.0,3,Y,Yes,12,3,2,80.0,2,18,3,3,10.0,9,6,9
32,Yes,Non-Travel,1474,Sales,11,4,Other,1,631.0,4,Male,60.0,4,2,Sales Executive,3,Married,4707.0,23914.0,8,Y,No,12,3,4,80.0,0,6,2,3,4.0,2,1,2
24,No,Travel_Frequently,535,Sales,24,3,Medical,1,632.0,4,Male,38.0,3,1,Sales Representative,4,Married,2400.0,5530.0,0,Y,No,13,3,3,80.0,2,3,3,3,2.0,2,2,1
38,No,Travel_Rarely,1495,Research & Development,10,3,Medical,1,634.0,3,Female,76.0,3,2,Healthcare Representative,3,Married,9824.0,22174.0,3,Y,No,19,3,3,80.0,1,18,4,3,1.0,0,0,0
37,No,Travel_Rarely,446,Research & Development,1,4,Life Sciences,1,635.0,2,Female,65.0,3,2,Manufacturing Director,2,Married,6447.0,15701.0,6,Y,No,12,3,2,80.0,1,8,2,2,6.0,5,4,3
49,No,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,1,638.0,4,Male,58.0,2,5,Research Director,3,Divorced,19502.0,2125.0,1,Y,Yes,17,3,3,80.0,1,31,5,3,31.0,9,0,9
24,No,Travel_Rarely,691,Research & Development,23,3,Medical,1,639.0,2,Male,89.0,4,1,Research Scientist,4,Married,2725.0,21630.0,1,Y,Yes,11,3,2,80.0,2,6,3,3,6.0,5,1,4
26,No,Travel_Rarely,703,Sales,28,2,Marketing,1,641.0,1,Male,66.0,3,2,Sales Executive,2,Married,6272.0,7428.0,1,Y,No,20,4,4,80.0,2,6,5,4,5.0,3,1,4
24,No,Travel_Rarely,823,Research & Development,17,2,Other,1,643.0,4,Male,94.0,2,1,Laboratory Technician,2,Married,2127.0,9100.0,1,Y,No,21,4,4,80.0,1,1,2,3,1.0,0,0,0
50,No,Travel_Frequently,1246,Human Resources,3,3,Medical,1,644.0,1,Male,99.0,3,5,Manager,2,Married,18200.0,7999.0,1,Y,No,11,3,3,80.0,1,32,2,3,32.0,5,10,7
25,No,Travel_Rarely,622,Sales,13,1,Medical,1,645.0,2,Male,40.0,3,1,Sales Representative,3,Married,2096.0,26376.0,1,Y,No,11,3,3,80.0,0,7,1,3,7.0,4,0,6
24,Yes,Travel_Frequently,1287,Research & Development,7,3,Life Sciences,1,647.0,1,Female,55.0,3,1,Laboratory Technician,3,Married,2886.0,14168.0,1,Y,Yes,16,3,4,80.0,1,6,4,3,6.0,3,1,2
30,Yes,Travel_Frequently,448,Sales,12,4,Life Sciences,1,648.0,2,Male,74.0,2,1,Sales Representative,1,Married,2033.0,14470.0,1,Y,No,18,3,3,80.0,1,1,2,4,1.0,0,0,0
34,No,Travel_Rarely,254,Research & Development,1,2,Life Sciences,1,649.0,2,Male,83.0,2,1,Research Scientist,4,Married,3622.0,22794.0,1,Y,Yes,13,3,4,80.0,1,6,3,3,6.0,5,1,3
31,Yes,Travel_Rarely,1365,Sales,13,4,Medical,1,650.0,2,Male,46.0,3,2,Sales Executive,1,Divorced,4233.0,11512.0,2,Y,No,17,3,3,80.0,0,9,2,1,3.0,1,1,2
35,No,Travel_Rarely,538,Research & Development,25,2,Other,1,652.0,1,Male,54.0,2,2,Laboratory Technician,4,Single,3681.0,14004.0,4,Y,No,14,3,4,80.0,0,9,3,3,3.0,2,0,2
31,No,Travel_Rarely,525,Sales,6,4,Medical,1,653.0,1,Male,66.0,4,2,Sales Executive,4,Divorced,5460.0,6219.0,4,Y,No,22,4,4,80.0,2,13,4,4,7.0,7,5,7
27,No,Travel_Rarely,798,Research & Development,6,4,Medical,1,655.0,1,Female,66.0,2,1,Research Scientist,3,Divorced,2187.0,5013.0,0,Y,No,12,3,3,80.0,2,6,5,2,5.0,3,0,3
37,No,Travel_Rarely,558,Sales,2,3,Marketing,1,656.0,4,Male,75.0,3,2,Sales Executive,3,Married,9602.0,3010.0,4,Y,Yes,11,3,3,80.0,1,17,3,2,3.0,0,1,0
20,No,Travel_Rarely,959,Research & Development,1,3,Life Sciences,1,657.0,4,Female,83.0,2,1,Research Scientist,2,Single,2836.0,11757.0,1,Y,No,13,3,4,80.0,0,1,0,4,1.0,0,0,0
42,No,Travel_Rarely,622,Research & Development,2,4,Life Sciences,1,659.0,3,Female,81.0,3,2,Healthcare Representative,4,Married,4089.0,5718.0,1,Y,No,13,3,2,80.0,2,10,4,3,10.0,2,2,2
43,No,Travel_Rarely,782,Research & Development,6,4,Other,1,661.0,2,Male,50.0,2,4,Research Director,4,Divorced,16627.0,2671.0,4,Y,Yes,14,3,3,80.0,1,21,3,2,1.0,0,0,0
38,No,Travel_Rarely,362,Research & Development,1,1,Life Sciences,1,662.0,3,Female,43.0,3,1,Research Scientist,1,Single,2619.0,14561.0,3,Y,No,17,3,4,80.0,0,8,3,2,0.0,0,0,0
43,No,Travel_Frequently,1001,Research & Development,9,5,Medical,1,663.0,4,Male,72.0,3,2,Laboratory Technician,3,Divorced,5679.0,19627.0,3,Y,Yes,13,3,2,80.0,1,10,3,3,8.0,7,4,7
48,No,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,1,664.0,4,Female,40.0,2,4,Manager,1,Married,15402.0,17997.0,7,Y,No,11,3,1,80.0,1,21,3,1,3.0,2,0,2
44,No,Travel_Rarely,1112,Human Resources,1,4,Life Sciences,1,665.0,1,Female,50.0,2,2,Human Resources,3,Single,5985.0,26894.0,4,Y,No,11,3,2,80.0,0,10,1,4,2.0,2,0,2
34,No,Travel_Rarely,204,Sales,14,3,Technical Degree,1,666.0,3,Female,31.0,3,1,Sales Representative,3,Divorced,2579.0,2912.0,1,Y,Yes,18,3,4,80.0,2,8,3,3,8.0,2,0,6
27,Yes,Travel_Rarely,1420,Sales,2,1,Marketing,1,667.0,3,Male,85.0,3,1,Sales Representative,1,Divorced,3041.0,16346.0,0,Y,No,11,3,2,80.0,1,5,3,3,4.0,3,0,2
21,No,Travel_Rarely,1343,Sales,22,1,Technical Degree,1,669.0,3,Male,49.0,3,1,Sales Representative,3,Single,3447.0,24444.0,1,Y,No,11,3,3,80.0,0,3,2,3,3.0,2,1,2
44,No,Travel_Rarely,1315,Research & Development,3,4,Other,1,671.0,4,Male,35.0,3,5,Manager,4,Married,19513.0,9358.0,4,Y,Yes,12,3,1,80.0,1,26,2,4,2.0,2,0,1
22,No,Travel_Rarely,604,Research & Development,6,1,Medical,1,675.0,1,Male,69.0,3,1,Research Scientist,3,Married,2773.0,12145.0,0,Y,No,20,4,4,80.0,0,3,3,3,2.0,2,2,2
33,No,Travel_Rarely,1216,Sales,8,4,Marketing,1,677.0,3,Male,39.0,3,2,Sales Executive,3,Divorced,7104.0,20431.0,0,Y,No,12,3,4,80.0,0,6,3,3,5.0,0,1,2
32,No,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,679.0,1,Female,92.0,3,2,Research Scientist,4,Married,6322.0,18089.0,1,Y,Yes,12,3,4,80.0,1,6,2,2,6.0,4,0,5
30,No,Travel_Frequently,160,Research & Development,3,3,Medical,1,680.0,3,Female,71.0,3,1,Research Scientist,3,Divorced,2083.0,22653.0,1,Y,No,20,4,3,80.0,1,1,2,3,1.0,0,0,0
53,No,Travel_Rarely,238,Sales,1,1,Medical,1,682.0,4,Female,34.0,3,2,Sales Executive,1,Single,8381.0,7507.0,7,Y,No,20,4,4,80.0,0,18,2,4,14.0,7,8,10
34,No,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,1,683.0,2,Male,42.0,3,1,Research Scientist,4,Married,2691.0,7660.0,1,Y,No,12,3,4,80.0,1,10,4,2,10.0,9,8,8
45,Yes,Travel_Frequently,306,Sales,26,4,Life Sciences,1,684.0,1,Female,100.0,3,2,Sales Executive,1,Married,4286.0,5630.0,2,Y,No,14,3,4,80.0,2,5,4,3,1.0,1,0,0
26,No,Travel_Rarely,991,Research & Development,6,3,Life Sciences,1,686.0,3,Female,71.0,3,1,Laboratory Technician,4,Married,2659.0,17759.0,1,Y,Yes,13,3,3,80.0,1,3,2,3,3.0,2,0,2
37,No,Travel_Rarely,482,Research & Development,3,3,Other,1,689.0,3,Male,36.0,3,3,Manufacturing Director,3,Married,9434.0,9606.0,1,Y,No,15,3,3,80.0,1,10,2,3,10.0,7,7,8
29,No,Travel_Rarely,1176,Sales,3,2,Medical,1,690.0,2,Female,62.0,3,2,Sales Executive,3,Married,5561.0,3487.0,1,Y,No,14,3,1,80.0,1,6,5,2,6.0,0,1,2
35,No,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,1,691.0,2,Male,82.0,1,2,Research Scientist,4,Single,6646.0,19368.0,1,Y,No,13,3,2,80.0,0,17,3,3,17.0,11,11,8
33,No,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,1,692.0,3,Male,30.0,3,2,Healthcare Representative,4,Divorced,7725.0,5335.0,3,Y,No,23,4,3,80.0,1,15,2,1,13.0,11,4,7
54,No,Travel_Rarely,397,Human Resources,19,4,Medical,1,698.0,3,Male,88.0,3,3,Human Resources,2,Married,10725.0,6729.0,2,Y,No,15,3,3,80.0,1,16,1,4,9.0,7,7,1
36,No,Travel_Rarely,913,Research & Development,9,2,Medical,1,699.0,2,Male,48.0,2,2,Manufacturing Director,2,Divorced,8847.0,13934.0,2,Y,Yes,11,3,3,80.0,1,13,2,3,3.0,2,0,2
27,No,Travel_Rarely,1115,Research & Development,3,4,Medical,1,700.0,1,Male,54.0,2,1,Research Scientist,4,Single,2045.0,15174.0,0,Y,No,13,3,4,80.0,0,5,0,3,4.0,2,1,1
20,Yes,Travel_Rarely,1362,Research & Development,10,1,Medical,1,701.0,4,Male,32.0,3,1,Research Scientist,3,Single,1009.0,26999.0,1,Y,Yes,11,3,4,80.0,0,1,5,3,1.0,0,1,1
33,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,702.0,1,Male,70.0,3,1,Research Scientist,1,Single,3348.0,3164.0,1,Y,Yes,11,3,1,80.0,0,10,3,3,10.0,8,9,7
35,No,Non-Travel,727,Research & Development,3,3,Life Sciences,1,704.0,3,Male,41.0,2,1,Laboratory Technician,3,Married,1281.0,16900.0,1,Y,No,18,3,3,80.0,2,1,3,3,1.0,0,0,0
23,No,Travel_Rarely,885,Research & Development,4,3,Medical,1,705.0,1,Male,58.0,4,1,Research Scientist,1,Married,2819.0,8544.0,2,Y,No,16,3,1,80.0,1,5,3,4,3.0,2,0,2
25,No,Travel_Rarely,810,Sales,8,3,Life Sciences,1,707.0,4,Male,57.0,4,2,Sales Executive,2,Married,4851.0,15678.0,0,Y,No,22,4,3,80.0,1,4,4,3,3.0,2,1,2
38,No,Travel_Rarely,243,Sales,7,4,Marketing,1,709.0,4,Female,46.0,2,2,Sales Executive,4,Single,4028.0,7791.0,0,Y,No,20,4,1,80.0,0,8,2,3,7.0,7,0,5
29,No,Travel_Frequently,806,Research & Development,1,4,Life Sciences,1,710.0,2,Male,76.0,1,1,Research Scientist,4,Divorced,2720.0,18959.0,1,Y,No,18,3,4,80.0,1,10,5,3,10.0,7,2,8
48,No,Travel_Rarely,817,Sales,2,1,Marketing,1,712.0,2,Male,56.0,4,2,Sales Executive,2,Married,8120.0,18597.0,3,Y,No,12,3,4,80.0,0,12,3,3,2.0,2,2,2
27,No,Travel_Frequently,1410,Sales,3,1,Medical,1,714.0,4,Female,71.0,4,2,Sales Executive,4,Divorced,4647.0,16673.0,1,Y,Yes,20,4,2,80.0,2,6,3,3,6.0,5,0,4
37,No,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,1,715.0,4,Male,80.0,4,1,Research Scientist,4,Single,4680.0,15232.0,3,Y,No,17,3,1,80.0,0,4,2,3,1.0,0,0,0
50,No,Travel_Rarely,1207,Research & Development,28,1,Medical,1,716.0,4,Male,74.0,4,1,Laboratory Technician,3,Married,3221.0,3297.0,1,Y,Yes,11,3,3,80.0,3,20,3,3,20.0,8,3,8
34,No,Travel_Rarely,1442,Research & Development,9,3,Medical,1,717.0,4,Female,46.0,2,3,Healthcare Representative,2,Single,8621.0,17654.0,1,Y,No,14,3,2,80.0,0,9,3,4,8.0,7,7,7
24,Yes,Travel_Rarely,693,Sales,3,2,Life Sciences,1,720.0,1,Female,65.0,3,2,Sales Executive,3,Single,4577.0,24785.0,9,Y,No,14,3,1,80.0,0,4,3,3,2.0,2,2,0
39,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,1,721.0,4,Female,80.0,2,2,Healthcare Representative,3,Single,4553.0,20978.0,1,Y,No,11,3,1,80.0,0,20,4,3,20.0,7,11,10
32,No,Travel_Rarely,929,Sales,10,3,Marketing,1,722.0,4,Male,55.0,3,2,Sales Executive,4,Single,5396.0,21703.0,1,Y,No,12,3,4,80.0,0,10,2,2,10.0,7,0,8
50,Yes,Travel_Frequently,562,Sales,8,2,Technical Degree,1,723.0,2,Male,50.0,3,2,Sales Executive,3,Married,6796.0,23452.0,3,Y,Yes,14,3,1,80.0,1,18,4,3,4.0,3,1,3
38,No,Travel_Rarely,827,Research & Development,1,4,Life Sciences,1,724.0,2,Female,33.0,4,2,Healthcare Representative,4,Single,7625.0,19383.0,0,Y,No,13,3,3,80.0,0,10,4,2,9.0,7,1,8
27,No,Travel_Rarely,608,Research & Development,1,2,Life Sciences,1,725.0,3,Female,68.0,3,3,Manufacturing Director,1,Married,7412.0,6009.0,1,Y,No,11,3,4,80.0,0,9,3,3,9.0,7,0,7
32,No,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,1,727.0,3,Female,39.0,3,3,Research Director,4,Single,11159.0,19373.0,3,Y,No,15,3,4,80.0,0,10,6,3,7.0,7,7,7
47,No,Travel_Rarely,703,Sales,14,4,Marketing,1,728.0,4,Male,42.0,3,2,Sales Executive,1,Single,4960.0,11825.0,2,Y,No,12,3,4,80.0,0,20,2,3,7.0,7,1,7
40,No,Travel_Frequently,580,Sales,5,4,Life Sciences,1,729.0,4,Male,48.0,2,3,Sales Executive,1,Married,10475.0,23772.0,5,Y,Yes,21,4,3,80.0,1,20,2,3,18.0,13,1,12
53,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,1,730.0,3,Male,59.0,4,4,Research Director,3,Married,14814.0,13514.0,3,Y,No,19,3,3,80.0,0,32,3,3,5.0,1,1,3
41,No,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,731.0,2,Male,73.0,2,5,Manager,4,Divorced,19141.0,8861.0,3,Y,No,15,3,2,80.0,3,23,2,2,21.0,6,12,6
60,No,Travel_Rarely,1179,Sales,16,4,Marketing,1,732.0,1,Male,84.0,3,2,Sales Executive,1,Single,5405.0,11924.0,8,Y,No,14,3,4,80.0,0,10,1,3,2.0,2,2,2
27,No,Travel_Frequently,294,Research & Development,10,2,Life Sciences,1,733.0,4,Male,32.0,3,3,Manufacturing Director,1,Divorced,8793.0,4809.0,1,Y,No,21,4,3,80.0,2,9,4,2,9.0,7,1,7
41,No,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,734.0,4,Male,59.0,2,5,Manager,3,Married,19189.0,19562.0,1,Y,No,12,3,2,80.0,1,22,3,3,22.0,7,2,10
50,No,Travel_Rarely,316,Sales,8,4,Marketing,1,738.0,4,Male,54.0,3,1,Sales Representative,2,Married,3875.0,9983.0,7,Y,No,15,3,4,80.0,1,4,2,3,2.0,2,2,2
28,Yes,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,741.0,1,Female,67.0,1,1,Research Scientist,2,Single,2216.0,3872.0,7,Y,Yes,13,3,4,80.0,0,10,4,3,7.0,7,3,7
36,No,Non-Travel,427,Research & Development,8,3,Life Sciences,1,742.0,1,Female,63.0,4,3,Research Director,1,Married,11713.0,20335.0,9,Y,No,14,3,1,80.0,1,10,2,3,8.0,7,0,5
38,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,1,743.0,3,Female,81.0,3,3,Manufacturing Director,3,Single,7861.0,15397.0,4,Y,Yes,14,3,4,80.0,0,10,4,4,1.0,0,0,0
44,No,Non-Travel,381,Research & Development,24,3,Medical,1,744.0,1,Male,49.0,1,1,Laboratory Technician,3,Single,3708.0,2104.0,2,Y,No,14,3,3,80.0,0,9,5,3,5.0,2,1,4
47,No,Travel_Frequently,217,Sales,3,3,Medical,1,746.0,4,Female,49.0,3,4,Sales Executive,3,Divorced,13770.0,10225.0,9,Y,Yes,12,3,4,80.0,2,28,2,2,22.0,2,11,13
30,No,Travel_Rarely,501,Sales,27,5,Marketing,1,747.0,3,Male,99.0,3,2,Sales Executive,4,Divorced,5304.0,25275.0,7,Y,No,23,4,4,80.0,1,10,2,2,8.0,7,7,7
29,No,Travel_Rarely,1396,Sales,10,3,Life Sciences,1,749.0,3,Male,99.0,3,1,Sales Representative,3,Single,2642.0,2755.0,1,Y,No,11,3,3,80.0,0,1,6,3,1.0,0,0,0
42,Yes,Travel_Frequently,933,Research & Development,19,3,Medical,1,752.0,3,Male,57.0,4,1,Research Scientist,3,Divorced,2759.0,20366.0,6,Y,Yes,12,3,4,80.0,0,7,2,3,2.0,2,2,2
43,No,Travel_Frequently,775,Sales,15,3,Life Sciences,1,754.0,4,Male,47.0,2,2,Sales Executive,4,Married,6804.0,23683.0,3,Y,No,18,3,3,80.0,1,7,5,3,2.0,2,2,2
34,No,Travel_Rarely,970,Research & Development,8,2,Medical,1,757.0,2,Female,96.0,3,2,Healthcare Representative,3,Single,6142.0,7360.0,3,Y,No,11,3,4,80.0,0,10,2,3,5.0,1,4,3
23,No,Travel_Rarely,650,Research & Development,9,1,Medical,1,758.0,2,Male,37.0,3,1,Laboratory Technician,1,Married,2500.0,4344.0,1,Y,No,14,3,4,80.0,1,5,2,4,4.0,3,0,2
39,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,1,760.0,3,Female,44.0,4,2,Human Resources,2,Married,6389.0,18767.0,9,Y,No,15,3,3,80.0,1,12,3,1,8.0,3,3,6
56,No,Travel_Rarely,832,Research & Development,9,3,Medical,1,762.0,3,Male,81.0,3,4,Healthcare Representative,4,Married,11103.0,20420.0,7,Y,No,11,3,3,80.0,0,30,1,2,10.0,7,1,1
40,No,Travel_Rarely,804,Research & Development,2,1,Medical,1,763.0,4,Female,86.0,2,1,Research Scientist,4,Single,2342.0,22929.0,0,Y,Yes,20,4,4,80.0,0,5,2,2,4.0,2,2,3
27,No,Travel_Rarely,975,Research & Development,7,3,Medical,1,764.0,4,Female,55.0,2,2,Healthcare Representative,1,Single,6811.0,23398.0,8,Y,No,19,3,1,80.0,0,9,2,1,7.0,6,0,7
29,No,Travel_Rarely,1090,Sales,10,3,Marketing,1,766.0,4,Male,83.0,3,1,Sales Representative,2,Divorced,2297.0,17967.0,1,Y,No,14,3,4,80.0,2,2,2,3,2.0,2,2,2
53,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,1,769.0,4,Male,86.0,3,2,Laboratory Technician,4,Single,2450.0,10919.0,2,Y,No,17,3,4,80.0,0,19,4,3,2.0,2,2,2
35,No,Non-Travel,1225,Research & Development,2,4,Life Sciences,1,771.0,4,Female,61.0,3,2,Healthcare Representative,1,Divorced,5093.0,4761.0,2,Y,No,11,3,1,80.0,1,16,2,4,1.0,0,0,0
32,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,772.0,1,Male,80.0,3,2,Laboratory Technician,4,Married,5309.0,21146.0,1,Y,No,15,3,4,80.0,2,10,2,3,10.0,8,4,7
38,No,Travel_Rarely,268,Research & Development,2,5,Medical,1,773.0,4,Male,92.0,3,1,Research Scientist,3,Married,3057.0,20471.0,6,Y,Yes,13,3,2,80.0,1,6,0,1,1.0,0,0,1
34,No,Travel_Rarely,167,Research & Development,8,5,Life Sciences,1,775.0,2,Female,32.0,3,2,Manufacturing Director,1,Divorced,5121.0,4187.0,3,Y,No,14,3,3,80.0,1,7,3,3,0.0,0,0,0
52,No,Travel_Rarely,621,Sales,3,4,Marketing,1,776.0,3,Male,31.0,2,4,Manager,1,Married,16856.0,10084.0,1,Y,No,11,3,1,80.0,0,34,3,4,34.0,6,1,16
33,Yes,Travel_Rarely,527,Research & Development,1,4,Other,1,780.0,4,Male,63.0,3,1,Research Scientist,4,Single,2686.0,5207.0,1,Y,Yes,13,3,3,80.0,0,10,2,2,10.0,9,7,8
25,No,Travel_Rarely,883,Sales,26,1,Medical,1,781.0,3,Female,32.0,3,2,Sales Executive,4,Single,6180.0,22807.0,1,Y,No,23,4,2,80.0,0,6,5,2,6.0,5,1,4
45,No,Travel_Rarely,954,Sales,2,2,Technical Degree,1,783.0,2,Male,46.0,1,2,Sales Representative,3,Single,6632.0,12388.0,0,Y,No,13,3,1,80.0,0,9,3,3,8.0,7,3,1
23,No,Travel_Rarely,310,Research & Development,10,1,Medical,1,784.0,1,Male,79.0,4,1,Research Scientist,3,Single,3505.0,19630.0,1,Y,No,18,3,4,80.0,0,2,3,3,2.0,2,0,2
47,Yes,Travel_Frequently,719,Sales,27,2,Life Sciences,1,785.0,2,Female,77.0,4,2,Sales Executive,3,Single,6397.0,10339.0,4,Y,Yes,12,3,4,80.0,0,8,2,3,5.0,4,1,3
34,No,Travel_Rarely,304,Sales,2,3,Other,1,786.0,4,Male,60.0,3,2,Sales Executive,4,Single,6274.0,18686.0,1,Y,No,22,4,3,80.0,0,6,5,3,6.0,5,1,4
55,Yes,Travel_Rarely,725,Research & Development,2,3,Medical,1,787.0,4,Male,78.0,3,5,Manager,1,Married,19859.0,21199.0,5,Y,Yes,13,3,4,80.0,1,24,2,3,5.0,2,1,4
36,No,Non-Travel,1434,Sales,8,4,Life Sciences,1,789.0,1,Male,76.0,2,3,Sales Executive,1,Single,7587.0,14229.0,1,Y,No,15,3,2,80.0,0,10,1,3,10.0,7,0,9
52,No,Non-Travel,715,Research & Development,19,4,Medical,1,791.0,4,Male,41.0,3,1,Research Scientist,4,Married,4258.0,26589.0,0,Y,No,18,3,1,80.0,1,5,3,3,4.0,3,1,2
26,No,Travel_Frequently,575,Research & Development,1,2,Life Sciences,1,792.0,1,Female,71.0,1,1,Laboratory Technician,4,Divorced,4364.0,5288.0,3,Y,No,14,3,1,80.0,1,5,2,3,2.0,2,2,0
29,No,Travel_Rarely,657,Research & Development,27,3,Medical,1,793.0,2,Female,66.0,3,2,Healthcare Representative,3,Married,4335.0,25549.0,4,Y,No,12,3,1,80.0,1,11,3,2,8.0,7,1,1
26,Yes,Travel_Rarely,1146,Sales,8,3,Technical Degree,1,796.0,4,Male,38.0,2,2,Sales Executive,1,Single,5326.0,3064.0,6,Y,No,17,3,3,80.0,0,6,2,2,4.0,3,1,2
34,No,Travel_Rarely,182,Research & Development,1,4,Life Sciences,1,797.0,2,Female,72.0,4,1,Research Scientist,4,Single,3280.0,13551.0,2,Y,No,16,3,3,80.0,0,10,2,3,4.0,2,1,3
54,No,Travel_Rarely,376,Research & Development,19,4,Medical,1,799.0,4,Female,95.0,3,2,Manufacturing Director,1,Divorced,5485.0,22670.0,9,Y,Yes,11,3,2,80.0,2,9,4,3,5.0,3,1,4
27,No,Travel_Frequently,829,Sales,8,1,Marketing,1,800.0,3,Male,84.0,3,2,Sales Executive,4,Married,4342.0,24008.0,0,Y,No,19,3,2,80.0,1,5,3,3,4.0,2,1,1
37,No,Travel_Rarely,571,Research & Development,10,1,Life Sciences,1,802.0,4,Female,82.0,3,1,Research Scientist,1,Divorced,2782.0,19905.0,0,Y,Yes,13,3,2,80.0,2,6,3,2,5.0,3,4,3
38,No,Travel_Frequently,240,Research & Development,2,4,Life Sciences,1,803.0,1,Female,75.0,4,2,Manufacturing Director,1,Single,5980.0,26085.0,6,Y,Yes,12,3,4,80.0,0,17,2,3,15.0,7,4,12
34,No,Travel_Rarely,121,Research & Development,2,4,Medical,1,804.0,3,Female,86.0,2,1,Research Scientist,1,Single,4381.0,7530.0,1,Y,No,11,3,3,80.0,0,6,3,3,6.0,5,1,3
35,No,Travel_Rarely,384,Sales,8,4,Life Sciences,1,805.0,1,Female,72.0,3,1,Sales Representative,4,Married,2572.0,20317.0,1,Y,No,16,3,2,80.0,1,3,1,2,3.0,2,0,2
30,No,Travel_Rarely,921,Research & Development,1,3,Life Sciences,1,806.0,4,Male,38.0,1,1,Laboratory Technician,3,Married,3833.0,24375.0,3,Y,No,21,4,3,80.0,2,7,2,3,2.0,2,0,2
40,No,Travel_Frequently,791,Research & Development,2,2,Medical,1,807.0,3,Female,38.0,4,2,Healthcare Representative,2,Married,4244.0,9931.0,1,Y,No,24,4,4,80.0,1,8,2,3,8.0,7,3,7
34,No,Travel_Rarely,1111,Sales,8,2,Life Sciences,1,808.0,3,Female,93.0,3,2,Sales Executive,1,Married,6500.0,13305.0,5,Y,No,17,3,2,80.0,1,6,1,3,3.0,2,1,2
